"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"07/12/2017 02:00 - 07/12/2017 03:00","BZN|SE4","2445.00","2510.00"
"07/12/2017 03:00 - 07/12/2017 04:00","BZN|SE4","2449.00","2510.00"
"07/12/2017 04:00 - 07/12/2017 05:00","BZN|SE4","2529.00","2560.00"
"07/12/2017 05:00 - 07/12/2017 06:00","BZN|SE4","2759.00","2677.00"
"07/12/2017 06:00 - 07/12/2017 07:00","BZN|SE4","3137.00","3020.00"
"07/12/2017 07:00 - 07/12/2017 08:00","BZN|SE4","3502.00","3382.00"
"07/12/2017 08:00 - 07/12/2017 09:00","BZN|SE4","3547.00","3488.00"
"07/12/2017 09:00 - 07/12/2017 10:00","BZN|SE4","3529.00","3479.00"
"07/12/2017 10:00 - 07/12/2017 11:00","BZN|SE4","3546.00","3520.00"
"07/12/2017 11:00 - 07/12/2017 12:00","BZN|SE4","3623.00","3558.00"
"07/12/2017 12:00 - 07/12/2017 13:00","BZN|SE4","3607.00","3567.00"
"07/12/2017 13:00 - 07/12/2017 14:00","BZN|SE4","3614.00","3584.00"
"07/12/2017 14:00 - 07/12/2017 15:00","BZN|SE4","3653.00","3578.00"
"07/12/2017 15:00 - 07/12/2017 16:00","BZN|SE4","3713.00","3640.00"
"07/12/2017 16:00 - 07/12/2017 17:00","BZN|SE4","3748.00","3677.00"
"07/12/2017 17:00 - 07/12/2017 18:00","BZN|SE4","3778.00","3682.00"
"07/12/2017 18:00 - 07/12/2017 19:00","BZN|SE4","3707.00","3618.00"
"07/12/2017 19:00 - 07/12/2017 20:00","BZN|SE4","3620.00","3531.00"
"07/12/2017 20:00 - 07/12/2017 21:00","BZN|SE4","3447.00","3401.00"
"07/12/2017 21:00 - 07/12/2017 22:00","BZN|SE4","3251.00","3236.00"
"07/12/2017 22:00 - 07/12/2017 23:00","BZN|SE4","3010.00","3027.00"
"07/12/2017 23:00 - 08/12/2017 00:00","BZN|SE4","2813.00","2823.00"
"08/12/2017 00:00 - 08/12/2017 01:00","BZN|SE4","2701.00","2703.00"
"08/12/2017 01:00 - 08/12/2017 02:00","BZN|SE4","2617.00","2656.00"
"08/12/2017 02:00 - 08/12/2017 03:00","BZN|SE4","2555.00","2639.00"
"08/12/2017 03:00 - 08/12/2017 04:00","BZN|SE4","2594.00","2655.00"
"08/12/2017 04:00 - 08/12/2017 05:00","BZN|SE4","2599.00","2702.00"
"08/12/2017 05:00 - 08/12/2017 06:00","BZN|SE4","2798.00","2846.00"
"08/12/2017 06:00 - 08/12/2017 07:00","BZN|SE4","3268.00","3198.00"
"08/12/2017 07:00 - 08/12/2017 08:00","BZN|SE4","3665.00","3552.00"
"08/12/2017 08:00 - 08/12/2017 09:00","BZN|SE4","3701.00","3664.00"
"08/12/2017 09:00 - 08/12/2017 10:00","BZN|SE4","3644.00","3655.00"
"08/12/2017 10:00 - 08/12/2017 11:00","BZN|SE4","3633.00","3679.00"
"08/12/2017 11:00 - 08/12/2017 12:00","BZN|SE4","3624.00","3665.00"
"08/12/2017 12:00 - 08/12/2017 13:00","BZN|SE4","3606.00","3612.00"
"08/12/2017 13:00 - 08/12/2017 14:00","BZN|SE4","3567.00","3570.00"
"08/12/2017 14:00 - 08/12/2017 15:00","BZN|SE4","3627.00","3520.00"
"08/12/2017 15:00 - 08/12/2017 16:00","BZN|SE4","3660.00","3535.00"
"08/12/2017 16:00 - 08/12/2017 17:00","BZN|SE4","3784.00","3619.00"
"08/12/2017 17:00 - 08/12/2017 18:00","BZN|SE4","3771.00","3633.00"
"08/12/2017 18:00 - 08/12/2017 19:00","BZN|SE4","3689.00","3558.00"
"08/12/2017 19:00 - 08/12/2017 20:00","BZN|SE4","3517.00","3444.00"
"08/12/2017 20:00 - 08/12/2017 21:00","BZN|SE4","3356.00","3294.00"
"08/12/2017 21:00 - 08/12/2017 22:00","BZN|SE4","3200.00","3155.00"
"08/12/2017 22:00 - 08/12/2017 23:00","BZN|SE4","3062.00","3004.00"
"08/12/2017 23:00 - 09/12/2017 00:00","BZN|SE4","2891.00","2867.00"
"09/12/2017 00:00 - 09/12/2017 01:00","BZN|SE4","2794.00","2726.00"
"09/12/2017 01:00 - 09/12/2017 02:00","BZN|SE4","2700.00","2651.00"
"09/12/2017 02:00 - 09/12/2017 03:00","BZN|SE4","2656.00","2622.00"
"09/12/2017 03:00 - 09/12/2017 04:00","BZN|SE4","2641.00","2614.00"
"09/12/2017 04:00 - 09/12/2017 05:00","BZN|SE4","2575.00","2614.00"
"09/12/2017 05:00 - 09/12/2017 06:00","BZN|SE4","2626.00","2660.00"
"09/12/2017 06:00 - 09/12/2017 07:00","BZN|SE4","2746.00","2775.00"
"09/12/2017 07:00 - 09/12/2017 08:00","BZN|SE4","2916.00","2934.00"
"09/12/2017 08:00 - 09/12/2017 09:00","BZN|SE4","3044.00","3078.00"
"09/12/2017 09:00 - 09/12/2017 10:00","BZN|SE4","3192.00","3209.00"
"09/12/2017 10:00 - 09/12/2017 11:00","BZN|SE4","3330.00","3280.00"
"09/12/2017 11:00 - 09/12/2017 12:00","BZN|SE4","3276.00","3288.00"
"09/12/2017 12:00 - 09/12/2017 13:00","BZN|SE4","3224.00","3276.00"
"09/12/2017 13:00 - 09/12/2017 14:00","BZN|SE4","3286.00","3236.00"
"09/12/2017 14:00 - 09/12/2017 15:00","BZN|SE4","3350.00","3226.00"
"09/12/2017 15:00 - 09/12/2017 16:00","BZN|SE4","3479.00","3311.00"
"09/12/2017 16:00 - 09/12/2017 17:00","BZN|SE4","3529.00","3452.00"
"09/12/2017 17:00 - 09/12/2017 18:00","BZN|SE4","3658.00","3507.00"
"09/12/2017 18:00 - 09/12/2017 19:00","BZN|SE4","3613.00","3471.00"
"09/12/2017 19:00 - 09/12/2017 20:00","BZN|SE4","3416.00","3378.00"
"09/12/2017 20:00 - 09/12/2017 21:00","BZN|SE4","3244.00","3261.00"
"09/12/2017 21:00 - 09/12/2017 22:00","BZN|SE4","3092.00","3131.00"
"09/12/2017 22:00 - 09/12/2017 23:00","BZN|SE4","2967.00","3007.00"
"09/12/2017 23:00 - 10/12/2017 00:00","BZN|SE4","2841.00","2887.00"
"10/12/2017 00:00 - 10/12/2017 01:00","BZN|SE4","2752.00","2815.00"
"10/12/2017 01:00 - 10/12/2017 02:00","BZN|SE4","2715.00","2740.00"
"10/12/2017 02:00 - 10/12/2017 03:00","BZN|SE4","2700.00","2724.00"
"10/12/2017 03:00 - 10/12/2017 04:00","BZN|SE4","2697.00","2703.00"
"10/12/2017 04:00 - 10/12/2017 05:00","BZN|SE4","2631.00","2730.00"
"10/12/2017 05:00 - 10/12/2017 06:00","BZN|SE4","2699.00","2774.00"
"10/12/2017 06:00 - 10/12/2017 07:00","BZN|SE4","2798.00","2853.00"
"10/12/2017 07:00 - 10/12/2017 08:00","BZN|SE4","2947.00","2963.00"
"10/12/2017 08:00 - 10/12/2017 09:00","BZN|SE4","3023.00","3056.00"
"10/12/2017 09:00 - 10/12/2017 10:00","BZN|SE4","3203.00","3161.00"
"10/12/2017 10:00 - 10/12/2017 11:00","BZN|SE4","3321.00","3253.00"
"10/12/2017 11:00 - 10/12/2017 12:00","BZN|SE4","3412.00","3302.00"
"10/12/2017 12:00 - 10/12/2017 13:00","BZN|SE4","3460.00","3327.00"
"10/12/2017 13:00 - 10/12/2017 14:00","BZN|SE4","3488.00","3338.00"
"10/12/2017 14:00 - 10/12/2017 15:00","BZN|SE4","3483.00","3334.00"
"10/12/2017 15:00 - 10/12/2017 16:00","BZN|SE4","3565.00","3416.00"
"10/12/2017 16:00 - 10/12/2017 17:00","BZN|SE4","3735.00","3551.00"
"10/12/2017 17:00 - 10/12/2017 18:00","BZN|SE4","3780.00","3606.00"
"10/12/2017 18:00 - 10/12/2017 19:00","BZN|SE4","3694.00","3592.00"
"10/12/2017 19:00 - 10/12/2017 20:00","BZN|SE4","3650.00","3522.00"
"10/12/2017 20:00 - 10/12/2017 21:00","BZN|SE4","3470.00","3424.00"
"10/12/2017 21:00 - 10/12/2017 22:00","BZN|SE4","3276.00","3291.00"
"10/12/2017 22:00 - 10/12/2017 23:00","BZN|SE4","3182.00","3144.00"
"10/12/2017 23:00 - 11/12/2017 00:00","BZN|SE4","3066.00","2984.00"
"11/12/2017 00:00 - 11/12/2017 01:00","BZN|SE4","2911.00","2876.00"
"11/12/2017 01:00 - 11/12/2017 02:00","BZN|SE4","2871.00","2834.00"
"11/12/2017 02:00 - 11/12/2017 03:00","BZN|SE4","2886.00","2836.00"
"11/12/2017 03:00 - 11/12/2017 04:00","BZN|SE4","2916.00","2846.00"
"11/12/2017 04:00 - 11/12/2017 05:00","BZN|SE4","2927.00","2897.00"
"11/12/2017 05:00 - 11/12/2017 06:00","BZN|SE4","3121.00","3051.00"
"11/12/2017 06:00 - 11/12/2017 07:00","BZN|SE4","3612.00","3406.00"
"11/12/2017 07:00 - 11/12/2017 08:00","BZN|SE4","3993.00","3790.00"
"11/12/2017 08:00 - 11/12/2017 09:00","BZN|SE4","4124.00","3920.00"
"11/12/2017 09:00 - 11/12/2017 10:00","BZN|SE4","4007.00","3913.00"
"11/12/2017 10:00 - 11/12/2017 11:00","BZN|SE4","3998.00","3931.00"
"11/12/2017 11:00 - 11/12/2017 12:00","BZN|SE4","4082.00","3927.00"
"11/12/2017 12:00 - 11/12/2017 13:00","BZN|SE4","4148.00","3895.00"
"11/12/2017 13:00 - 11/12/2017 14:00","BZN|SE4","4085.00","3888.00"
"11/12/2017 14:00 - 11/12/2017 15:00","BZN|SE4","3984.00","3880.00"
"11/12/2017 15:00 - 11/12/2017 16:00","BZN|SE4","4015.00","3938.00"
"11/12/2017 16:00 - 11/12/2017 17:00","BZN|SE4","3986.00","4005.00"
"11/12/2017 17:00 - 11/12/2017 18:00","BZN|SE4","3966.00","4030.00"
"11/12/2017 18:00 - 11/12/2017 19:00","BZN|SE4","3899.00","3969.00"
"11/12/2017 19:00 - 11/12/2017 20:00","BZN|SE4","3823.00","3883.00"
"11/12/2017 20:00 - 11/12/2017 21:00","BZN|SE4","3694.00","3762.00"
"11/12/2017 21:00 - 11/12/2017 22:00","BZN|SE4","3577.00","3601.00"
"11/12/2017 22:00 - 11/12/2017 23:00","BZN|SE4","3359.00","3411.00"
"11/12/2017 23:00 - 12/12/2017 00:00","BZN|SE4","3123.00","3198.00"
"12/12/2017 00:00 - 12/12/2017 01:00","BZN|SE4","2945.00","2974.00"
"12/12/2017 01:00 - 12/12/2017 02:00","BZN|SE4","2873.00","2906.00"
"12/12/2017 02:00 - 12/12/2017 03:00","BZN|SE4","2854.00","2880.00"
"12/12/2017 03:00 - 12/12/2017 04:00","BZN|SE4","2846.00","2876.00"
"12/12/2017 04:00 - 12/12/2017 05:00","BZN|SE4","2876.00","2909.00"
"12/12/2017 05:00 - 12/12/2017 06:00","BZN|SE4","3043.00","3044.00"
"12/12/2017 06:00 - 12/12/2017 07:00","BZN|SE4","3544.00","3484.00"
"12/12/2017 07:00 - 12/12/2017 08:00","BZN|SE4","3949.00","3849.00"
"12/12/2017 08:00 - 12/12/2017 09:00","BZN|SE4","4037.00","3968.00"
"12/12/2017 09:00 - 12/12/2017 10:00","BZN|SE4","3979.00","3862.00"
"12/12/2017 10:00 - 12/12/2017 11:00","BZN|SE4","4021.00","3897.00"
"12/12/2017 11:00 - 12/12/2017 12:00","BZN|SE4","4019.00","3906.00"
"12/12/2017 12:00 - 12/12/2017 13:00","BZN|SE4","3987.00","3871.00"
"12/12/2017 13:00 - 12/12/2017 14:00","BZN|SE4","4063.00","3865.00"
"12/12/2017 14:00 - 12/12/2017 15:00","BZN|SE4","3889.00","3853.00"
"12/12/2017 15:00 - 12/12/2017 16:00","BZN|SE4","3952.00","3914.00"
"12/12/2017 16:00 - 12/12/2017 17:00","BZN|SE4","4071.00","3967.00"
"12/12/2017 17:00 - 12/12/2017 18:00","BZN|SE4","4041.00","3988.00"
"12/12/2017 18:00 - 12/12/2017 19:00","BZN|SE4","3937.00","3929.00"
"12/12/2017 19:00 - 12/12/2017 20:00","BZN|SE4","3827.00","3858.00"
"12/12/2017 20:00 - 12/12/2017 21:00","BZN|SE4","3748.00","3735.00"
"12/12/2017 21:00 - 12/12/2017 22:00","BZN|SE4","3593.00","3601.00"
"12/12/2017 22:00 - 12/12/2017 23:00","BZN|SE4","3309.00","3435.00"
"12/12/2017 23:00 - 13/12/2017 00:00","BZN|SE4","3030.00","3251.00"
"13/12/2017 00:00 - 13/12/2017 01:00","BZN|SE4","2932.00","3223.00"
"13/12/2017 01:00 - 13/12/2017 02:00","BZN|SE4","2901.00","3156.00"
"13/12/2017 02:00 - 13/12/2017 03:00","BZN|SE4","2926.00","3105.00"
"13/12/2017 03:00 - 13/12/2017 04:00","BZN|SE4","2947.00","3050.00"
"13/12/2017 04:00 - 13/12/2017 05:00","BZN|SE4","2913.00","3043.00"
"13/12/2017 05:00 - 13/12/2017 06:00","BZN|SE4","2986.00","3163.00"
"13/12/2017 06:00 - 13/12/2017 07:00","BZN|SE4","3447.00","3501.00"
"13/12/2017 07:00 - 13/12/2017 08:00","BZN|SE4","3884.00","3878.00"
"13/12/2017 08:00 - 13/12/2017 09:00","BZN|SE4","3986.00","4011.00"
"13/12/2017 09:00 - 13/12/2017 10:00","BZN|SE4","3971.00","3994.00"
"13/12/2017 10:00 - 13/12/2017 11:00","BZN|SE4","4009.00","4017.00"
"13/12/2017 11:00 - 13/12/2017 12:00","BZN|SE4","3973.00","4032.00"
"13/12/2017 12:00 - 13/12/2017 13:00","BZN|SE4","3939.00","3999.00"
"13/12/2017 13:00 - 13/12/2017 14:00","BZN|SE4","3911.00","4000.00"
"13/12/2017 14:00 - 13/12/2017 15:00","BZN|SE4","3892.00","3977.00"
"13/12/2017 15:00 - 13/12/2017 16:00","BZN|SE4","4061.00","4037.00"
"13/12/2017 16:00 - 13/12/2017 17:00","BZN|SE4","4115.00","4081.00"
"13/12/2017 17:00 - 13/12/2017 18:00","BZN|SE4","4125.00","4074.00"
"13/12/2017 18:00 - 13/12/2017 19:00","BZN|SE4","4029.00","3997.00"
"13/12/2017 19:00 - 13/12/2017 20:00","BZN|SE4","3920.00","3894.00"
"13/12/2017 20:00 - 13/12/2017 21:00","BZN|SE4","3731.00","3765.00"
"13/12/2017 21:00 - 13/12/2017 22:00","BZN|SE4","3509.00","3599.00"
"13/12/2017 22:00 - 13/12/2017 23:00","BZN|SE4","3270.00","3403.00"
"13/12/2017 23:00 - 14/12/2017 00:00","BZN|SE4","3083.00","3192.00"
"14/12/2017 00:00 - 14/12/2017 01:00","BZN|SE4","3050.00","3060.00"
"14/12/2017 01:00 - 14/12/2017 02:00","BZN|SE4","3048.00","2984.00"
"14/12/2017 02:00 - 14/12/2017 03:00","BZN|SE4","3056.00","2955.00"
"14/12/2017 03:00 - 14/12/2017 04:00","BZN|SE4","3072.00","2948.00"
"14/12/2017 04:00 - 14/12/2017 05:00","BZN|SE4","3024.00","2974.00"
"14/12/2017 05:00 - 14/12/2017 06:00","BZN|SE4","3175.00","3108.00"
"14/12/2017 06:00 - 14/12/2017 07:00","BZN|SE4","3643.00","3445.00"
"14/12/2017 07:00 - 14/12/2017 08:00","BZN|SE4","4177.00","3818.00"
"14/12/2017 08:00 - 14/12/2017 09:00","BZN|SE4","4394.00","3945.00"
"14/12/2017 09:00 - 14/12/2017 10:00","BZN|SE4","4379.00","3936.00"
"14/12/2017 10:00 - 14/12/2017 11:00","BZN|SE4","4247.00","3973.00"
"14/12/2017 11:00 - 14/12/2017 12:00","BZN|SE4","4239.00","3978.00"
"14/12/2017 12:00 - 14/12/2017 13:00","BZN|SE4","4197.00","3948.00"
"14/12/2017 13:00 - 14/12/2017 14:00","BZN|SE4","4189.00","3939.00"
"14/12/2017 14:00 - 14/12/2017 15:00","BZN|SE4","4162.00","3893.00"
"14/12/2017 15:00 - 14/12/2017 16:00","BZN|SE4","4235.00","3956.00"
"14/12/2017 16:00 - 14/12/2017 17:00","BZN|SE4","4181.00","3995.00"
"14/12/2017 17:00 - 14/12/2017 18:00","BZN|SE4","4062.00","3998.00"
"14/12/2017 18:00 - 14/12/2017 19:00","BZN|SE4","3975.00","3936.00"
"14/12/2017 19:00 - 14/12/2017 20:00","BZN|SE4","3877.00","3840.00"
"14/12/2017 20:00 - 14/12/2017 21:00","BZN|SE4","3720.00","3713.00"
"14/12/2017 21:00 - 14/12/2017 22:00","BZN|SE4","3514.00","3551.00"
"14/12/2017 22:00 - 14/12/2017 23:00","BZN|SE4","3341.00","3366.00"
"14/12/2017 23:00 - 15/12/2017 00:00","BZN|SE4","3105.00","3156.00"
"15/12/2017 00:00 - 15/12/2017 01:00","BZN|SE4","2900.00","2996.00"
"15/12/2017 01:00 - 15/12/2017 02:00","BZN|SE4","2798.00","2921.00"
"15/12/2017 02:00 - 15/12/2017 03:00","BZN|SE4","2817.00","2900.00"
"15/12/2017 03:00 - 15/12/2017 04:00","BZN|SE4","2840.00","2902.00"
"15/12/2017 04:00 - 15/12/2017 05:00","BZN|SE4","2855.00","2931.00"
"15/12/2017 05:00 - 15/12/2017 06:00","BZN|SE4","3052.00","3166.00"
"15/12/2017 06:00 - 15/12/2017 07:00","BZN|SE4","3549.00","3500.00"
"15/12/2017 07:00 - 15/12/2017 08:00","BZN|SE4","3951.00","3865.00"
"15/12/2017 08:00 - 15/12/2017 09:00","BZN|SE4","4070.00","4001.00"
"15/12/2017 09:00 - 15/12/2017 10:00","BZN|SE4","4068.00","3885.00"
"15/12/2017 10:00 - 15/12/2017 11:00","BZN|SE4","4152.00","3904.00"
"15/12/2017 11:00 - 15/12/2017 12:00","BZN|SE4","4108.00","3895.00"
"15/12/2017 12:00 - 15/12/2017 13:00","BZN|SE4","4005.00","3857.00"
"15/12/2017 13:00 - 15/12/2017 14:00","BZN|SE4","3910.00","3826.00"
"15/12/2017 14:00 - 15/12/2017 15:00","BZN|SE4","3852.00","3770.00"
"15/12/2017 15:00 - 15/12/2017 16:00","BZN|SE4","3889.00","3784.00"
"15/12/2017 16:00 - 15/12/2017 17:00","BZN|SE4","3981.00","3828.00"
"15/12/2017 17:00 - 15/12/2017 18:00","BZN|SE4","3994.00","3834.00"
"15/12/2017 18:00 - 15/12/2017 19:00","BZN|SE4","3886.00","3745.00"
"15/12/2017 19:00 - 15/12/2017 20:00","BZN|SE4","3738.00","3614.00"
"15/12/2017 20:00 - 15/12/2017 21:00","BZN|SE4","3583.00","3461.00"
"15/12/2017 21:00 - 15/12/2017 22:00","BZN|SE4","3428.00","3314.00"
"15/12/2017 22:00 - 15/12/2017 23:00","BZN|SE4","3262.00","3170.00"
"15/12/2017 23:00 - 16/12/2017 00:00","BZN|SE4","3074.00","3024.00"
"16/12/2017 00:00 - 16/12/2017 01:00","BZN|SE4","2862.00","2913.00"
"16/12/2017 01:00 - 16/12/2017 02:00","BZN|SE4","2793.00","2848.00"
"16/12/2017 02:00 - 16/12/2017 03:00","BZN|SE4","2705.00","2816.00"
"16/12/2017 03:00 - 16/12/2017 04:00","BZN|SE4","2637.00","2815.00"
"16/12/2017 04:00 - 16/12/2017 05:00","BZN|SE4","2683.00","2826.00"
"16/12/2017 05:00 - 16/12/2017 06:00","BZN|SE4","2809.00","2862.00"
"16/12/2017 06:00 - 16/12/2017 07:00","BZN|SE4","2917.00","2963.00"
"16/12/2017 07:00 - 16/12/2017 08:00","BZN|SE4","3050.00","3102.00"
"16/12/2017 08:00 - 16/12/2017 09:00","BZN|SE4","3243.00","3247.00"
"16/12/2017 09:00 - 16/12/2017 10:00","BZN|SE4","3405.00","3365.00"
"16/12/2017 10:00 - 16/12/2017 11:00","BZN|SE4","3459.00","3458.00"
"16/12/2017 11:00 - 16/12/2017 12:00","BZN|SE4","3446.00","3510.00"
"16/12/2017 12:00 - 16/12/2017 13:00","BZN|SE4","3419.00","3509.00"
"16/12/2017 13:00 - 16/12/2017 14:00","BZN|SE4","3414.00","3486.00"
"16/12/2017 14:00 - 16/12/2017 15:00","BZN|SE4","3438.00","3489.00"
"16/12/2017 15:00 - 16/12/2017 16:00","BZN|SE4","3565.00","3559.00"
"16/12/2017 16:00 - 16/12/2017 17:00","BZN|SE4","3735.00","3683.00"
"16/12/2017 17:00 - 16/12/2017 18:00","BZN|SE4","3748.00","3730.00"
"16/12/2017 18:00 - 16/12/2017 19:00","BZN|SE4","3701.00","3692.00"
"16/12/2017 19:00 - 16/12/2017 20:00","BZN|SE4","3603.00","3581.00"
"16/12/2017 20:00 - 16/12/2017 21:00","BZN|SE4","3490.00","3453.00"
"16/12/2017 21:00 - 16/12/2017 22:00","BZN|SE4","3378.00","3310.00"
"16/12/2017 22:00 - 16/12/2017 23:00","BZN|SE4","3278.00","3168.00"
"16/12/2017 23:00 - 17/12/2017 00:00","BZN|SE4","3137.00","3036.00"
"17/12/2017 00:00 - 17/12/2017 01:00","BZN|SE4","2999.00","2935.00"
"17/12/2017 01:00 - 17/12/2017 02:00","BZN|SE4","2966.00","2868.00"
"17/12/2017 02:00 - 17/12/2017 03:00","BZN|SE4","2951.00","2834.00"
"17/12/2017 03:00 - 17/12/2017 04:00","BZN|SE4","2933.00","2816.00"
"17/12/2017 04:00 - 17/12/2017 05:00","BZN|SE4","2937.00","2816.00"
"17/12/2017 05:00 - 17/12/2017 06:00","BZN|SE4","3005.00","2839.00"
"17/12/2017 06:00 - 17/12/2017 07:00","BZN|SE4","3095.00","2919.00"
"17/12/2017 07:00 - 17/12/2017 08:00","BZN|SE4","3225.00","3039.00"
"17/12/2017 08:00 - 17/12/2017 09:00","BZN|SE4","3413.00","3167.00"
"17/12/2017 09:00 - 17/12/2017 10:00","BZN|SE4","3557.00","3297.00"
"17/12/2017 10:00 - 17/12/2017 11:00","BZN|SE4","3635.00","3423.00"
"17/12/2017 11:00 - 17/12/2017 12:00","BZN|SE4","3650.00","3467.00"
"17/12/2017 12:00 - 17/12/2017 13:00","BZN|SE4","3646.00","3500.00"
"17/12/2017 13:00 - 17/12/2017 14:00","BZN|SE4","3615.00","3511.00"
"17/12/2017 14:00 - 17/12/2017 15:00","BZN|SE4","3615.00","3536.00"
"17/12/2017 15:00 - 17/12/2017 16:00","BZN|SE4","3730.00","3652.00"
"17/12/2017 16:00 - 17/12/2017 17:00","BZN|SE4","3878.00","3822.00"
"17/12/2017 17:00 - 17/12/2017 18:00","BZN|SE4","3916.00","3908.00"
"17/12/2017 18:00 - 17/12/2017 19:00","BZN|SE4","3900.00","3900.00"
"17/12/2017 19:00 - 17/12/2017 20:00","BZN|SE4","3851.00","3838.00"
"17/12/2017 20:00 - 17/12/2017 21:00","BZN|SE4","3724.00","3735.00"
"17/12/2017 21:00 - 17/12/2017 22:00","BZN|SE4","3566.00","3589.00"
"17/12/2017 22:00 - 17/12/2017 23:00","BZN|SE4","3377.00","3409.00"
"17/12/2017 23:00 - 18/12/2017 00:00","BZN|SE4","3181.00","3224.00"
"18/12/2017 00:00 - 18/12/2017 01:00","BZN|SE4","3104.00","3140.00"
"18/12/2017 01:00 - 18/12/2017 02:00","BZN|SE4","3082.00","3070.00"
"18/12/2017 02:00 - 18/12/2017 03:00","BZN|SE4","3095.00","3048.00"
"18/12/2017 03:00 - 18/12/2017 04:00","BZN|SE4","3031.00","3038.00"
"18/12/2017 04:00 - 18/12/2017 05:00","BZN|SE4","3045.00","3184.00"
"18/12/2017 05:00 - 18/12/2017 06:00","BZN|SE4","3283.00","3336.00"
"18/12/2017 06:00 - 18/12/2017 07:00","BZN|SE4","3689.00","3709.00"
"18/12/2017 07:00 - 18/12/2017 08:00","BZN|SE4","4039.00","4126.00"
"18/12/2017 08:00 - 18/12/2017 09:00","BZN|SE4","4257.00","4280.00"
"18/12/2017 09:00 - 18/12/2017 10:00","BZN|SE4","4189.00","4279.00"
"18/12/2017 10:00 - 18/12/2017 11:00","BZN|SE4","4173.00","4280.00"
"18/12/2017 11:00 - 18/12/2017 12:00","BZN|SE4","4143.00","4251.00"
"18/12/2017 12:00 - 18/12/2017 13:00","BZN|SE4","4092.00","4180.00"
"18/12/2017 13:00 - 18/12/2017 14:00","BZN|SE4","4065.00","4173.00"
"18/12/2017 14:00 - 18/12/2017 15:00","BZN|SE4","4002.00","4174.00"
"18/12/2017 15:00 - 18/12/2017 16:00","BZN|SE4","4088.00","4254.00"
"18/12/2017 16:00 - 18/12/2017 17:00","BZN|SE4","4081.00","4324.00"
"18/12/2017 17:00 - 18/12/2017 18:00","BZN|SE4","4069.00","4338.00"
"18/12/2017 18:00 - 18/12/2017 19:00","BZN|SE4","3966.00","4264.00"
"18/12/2017 19:00 - 18/12/2017 20:00","BZN|SE4","3850.00","4156.00"
"18/12/2017 20:00 - 18/12/2017 21:00","BZN|SE4","3679.00","4012.00"
"18/12/2017 21:00 - 18/12/2017 22:00","BZN|SE4","3547.00","3829.00"
"18/12/2017 22:00 - 18/12/2017 23:00","BZN|SE4","3386.00","3510.00"
"18/12/2017 23:00 - 19/12/2017 00:00","BZN|SE4","3180.00","3274.00"
"19/12/2017 00:00 - 19/12/2017 01:00","BZN|SE4","3084.00","3096.00"
"19/12/2017 01:00 - 19/12/2017 02:00","BZN|SE4","2993.00","3020.00"
"19/12/2017 02:00 - 19/12/2017 03:00","BZN|SE4","2939.00","2988.00"
"19/12/2017 03:00 - 19/12/2017 04:00","BZN|SE4","2938.00","2981.00"
"19/12/2017 04:00 - 19/12/2017 05:00","BZN|SE4","2997.00","3011.00"
"19/12/2017 05:00 - 19/12/2017 06:00","BZN|SE4","3177.00","3143.00"
"19/12/2017 06:00 - 19/12/2017 07:00","BZN|SE4","3532.00","3488.00"
"19/12/2017 07:00 - 19/12/2017 08:00","BZN|SE4","3882.00","3981.00"
"19/12/2017 08:00 - 19/12/2017 09:00","BZN|SE4","3970.00","4128.00"
"19/12/2017 09:00 - 19/12/2017 10:00","BZN|SE4","3946.00","4122.00"
"19/12/2017 10:00 - 19/12/2017 11:00","BZN|SE4","3970.00","4149.00"
"19/12/2017 11:00 - 19/12/2017 12:00","BZN|SE4","3947.00","4140.00"
"19/12/2017 12:00 - 19/12/2017 13:00","BZN|SE4","3896.00","4077.00"
"19/12/2017 13:00 - 19/12/2017 14:00","BZN|SE4","3907.00","4072.00"
"19/12/2017 14:00 - 19/12/2017 15:00","BZN|SE4","3875.00","4066.00"
"19/12/2017 15:00 - 19/12/2017 16:00","BZN|SE4","3982.00","4140.00"
"19/12/2017 16:00 - 19/12/2017 17:00","BZN|SE4","4069.00","4120.00"
"19/12/2017 17:00 - 19/12/2017 18:00","BZN|SE4","4080.00","4153.00"
"19/12/2017 18:00 - 19/12/2017 19:00","BZN|SE4","4014.00","4097.00"
"19/12/2017 19:00 - 19/12/2017 20:00","BZN|SE4","3921.00","4008.00"
"19/12/2017 20:00 - 19/12/2017 21:00","BZN|SE4","3757.00","3885.00"
"19/12/2017 21:00 - 19/12/2017 22:00","BZN|SE4","3604.00","3720.00"
"19/12/2017 22:00 - 19/12/2017 23:00","BZN|SE4","3388.00","3522.00"
"19/12/2017 23:00 - 20/12/2017 00:00","BZN|SE4","3195.00","3300.00"
"20/12/2017 00:00 - 20/12/2017 01:00","BZN|SE4","3052.00","3135.00"
"20/12/2017 01:00 - 20/12/2017 02:00","BZN|SE4","2974.00","3051.00"
"20/12/2017 02:00 - 20/12/2017 03:00","BZN|SE4","2911.00","3010.00"
"20/12/2017 03:00 - 20/12/2017 04:00","BZN|SE4","2894.00","2999.00"
"20/12/2017 04:00 - 20/12/2017 05:00","BZN|SE4","2958.00","3025.00"
"20/12/2017 05:00 - 20/12/2017 06:00","BZN|SE4","3134.00","3150.00"
"20/12/2017 06:00 - 20/12/2017 07:00","BZN|SE4","3530.00","3486.00"
